username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
wfaa;2018-11-22 01:45;0;2;"6 injured in crash involving TRE train and tanker truck at site of fatal accident http:// bit.ly/2PKcBdq pic.twitter.com/zMgaOzczb1";;;;"1065511573769371648";https://twitter.com/wfaa/status/1065511573769371648
TotalTrafficDFW;2018-11-22 01:45;0;0;"Accident , right lane blocked in #Dallas on 35E NB at Mockingbird Ln #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065511520933683200";https://twitter.com/TotalTrafficDFW/status/1065511520933683200
dpdincidents;2018-11-22 01:34;0;0;"Southeast Supervisor responding to '7X - Major Accident ' at Buttercup Ln / Prairie Oak Dr | Beat 338 | https:// goo.gl/NoxsD6 | 01:29";;;;"1065508690415865857";https://twitter.com/dpdincidents/status/1065508690415865857
dfrtraffic;2018-11-22 01:28;0;0;"Motor Vehicle Accident | 401-500 CLARK RD | https:// goo.gl/ND1iFr | EN12 | 120670 | 01:28 | A";;;;"1065507180047024128";https://twitter.com/dfrtraffic/status/1065507180047024128
dfrtraffic;2018-11-22 01:28;0;0;"Motor Vehicle Accident | BUTTERCUP LN / PRAIRIE OAK DR | https:// goo.gl/QwFKtq | EN05 | 510161 | 01:28 | A";;;;"1065507176985223168";https://twitter.com/dfrtraffic/status/1065507176985223168
dfrtraffic;2018-11-22 01:08;0;0;"Motor Vehicle Accident | C F HAWN FWY EB/S PRAIRIE CREEK RD | https:// goo.gl/d2OIb4 | EN09 | 510128 | 01:08 | A";;;;"1065502140473331712";https://twitter.com/dfrtraffic/status/1065502140473331712
dpdcentral;2018-11-22 00:58;0;0;"Central Division responding to '07 - Minor Accident ' at COLE AVE / ELIZABETH ST | Beat 125 | https:// goo.gl/Y1uuok | 00:54";;;;"1065499635467280384";https://twitter.com/dpdcentral/status/1065499635467280384
dfrtraffic;2018-11-22 00:58;0;0;"Motor Vehicle Accident | CLARK RD/RED MESA DR | https:// goo.gl/vYghDF | DU RE271 | 120641 | 00:58 | A";;;;"1065499623861583872";https://twitter.com/dfrtraffic/status/1065499623861583872
TotalTrafficDFW;2018-11-22 00:41;0;1;"Accident . two left lanes blocked in #Dallas on 35E NB at Lp 12 Walton Walker #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065495438424514560";https://twitter.com/TotalTrafficDFW/status/1065495438424514560
TotalTrafficDFW;2018-11-22 00:40;0;0;"Accident . two right lanes blocked in #Dallas on 35E NB at Lp 12 Walton Walker #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065495177488404480";https://twitter.com/TotalTrafficDFW/status/1065495177488404480
dfrtraffic;2018-11-22 00:38;0;1;"Motor Vehicle Accident | N STEMMONS FWY NB / ROYAL LN | https:// goo.gl/qyjR49 | EN30 | 300121 | 00:38 | A";;;;"1065494592345108481";https://twitter.com/dfrtraffic/status/1065494592345108481
TotalTrafficDFW;2018-11-22 00:35;0;0;"Accident . three right lanes blocked in #Arlington on 20 EB before Collins St, stop and go traffic back to Matlock Rd, delay of 4 mins";;;#Arlington;"1065494005805432832";https://twitter.com/TotalTrafficDFW/status/1065494005805432832
TotalTrafficDFW;2018-11-22 00:35;0;0;"Accident . three right lanes blocked in #Arlington on 20 EB at Collins St #DFWTraffic http:// bit.ly/14TuwzZ";;;#Arlington #DFWTraffic;"1065493870916583425";https://twitter.com/TotalTrafficDFW/status/1065493870916583425
dpdcentral;2018-11-22 00:30;0;0;"Central Division responding to '07 - Minor Accident ' at N Market St / Elm St | Beat 131 | https:// goo.gl/tF4f2k | 00:27";;;;"1065492581553848321";https://twitter.com/dpdcentral/status/1065492581553848321
dfrtraffic;2018-11-22 00:28;0;1;"Motor Vehicle Accident | N STEMMONS FWY NB / W NORTHWEST HWY | https:// goo.gl/OXUZw1 | EN47 | 430046 | 00:28 | A";;;;"1065492076886814720";https://twitter.com/dfrtraffic/status/1065492076886814720
dpdcentral;2018-11-22 00:18;0;0;"Central Division responding to '7X - Major Accident ' at 700 blk Pacific Ave | Beat 115 | https:// goo.gl/P6Tqxm | 00:15";;;;"1065489558828019712";https://twitter.com/dpdcentral/status/1065489558828019712
dfrtraffic;2018-11-22 00:08;0;0;"Motor Vehicle Accident | E R L THORNTON RAMP SB / S STEMMONS FWY NB | https:// goo.gl/bZWGKV | EN04 | 180003 | 00:08 | A";;;;"1065487042207875072";https://twitter.com/dfrtraffic/status/1065487042207875072
TotalTrafficDFW;2018-11-22 00:03;0;0;"Accident . two right lanes blocked in #Dallas on Dallas N Tollway SB at Mockingbird Ln #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065485866271981568";https://twitter.com/TotalTrafficDFW/status/1065485866271981568
TotalTrafficDFW;2018-11-21 23:40;0;0;"Accident , right lane blocked in #Dallas on Bush Tnpke WB at Frankford Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065480043411980288";https://twitter.com/TotalTrafficDFW/status/1065480043411980288
TotalTrafficDFW;2018-11-21 23:39;0;0;"Accident . two left lanes blocked in #Dallas on Dallas N Tollway SB at Mockingbird Ln #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065479783826554880";https://twitter.com/TotalTrafficDFW/status/1065479783826554880
TotalTrafficDFW;2018-11-21 23:37;0;1;"Accident , right lane blocked in #Dallas on 75 NB at Mockingbird Ln, stop and go traffic back to McCommas Boulevard, delay of 1 min";;;#Dallas;"1065479396604166144";https://twitter.com/TotalTrafficDFW/status/1065479396604166144
dpdcentral;2018-11-21 23:28;0;0;"Central Division responding to '7XF - Major Accident Freeway' at N Central Expy Nb / E Mockingbird Ln | Beat 125 | https:// goo.gl/HPN5Vz | 23:25";;;;"1065476975882514432";https://twitter.com/dpdcentral/status/1065476975882514432
dfrtraffic;2018-11-21 23:28;0;0;"Motor Vehicle Accident | MARSH LN / HIGH MEADOW DR | https:// goo.gl/MJUNSc | EN02 | 020047 | 23:28 | A";;;;"1065476974821367808";https://twitter.com/dfrtraffic/status/1065476974821367808
dpdcentral;2018-11-21 23:22;0;0;"Central Division responding to '7X - Major Accident ' at N St Paul St / Woodall Rodgers Acrd Wb | Beat 132 | https:// goo.gl/urzPw8 | 23:19";;;;"1065475472002174976";https://twitter.com/dpdcentral/status/1065475472002174976
dfrtraffic;2018-11-21 23:18;0;0;"Motor Vehicle Accident | N ST PAUL ST / WOODALL RODGERS ACRD WB | https:// goo.gl/mSVhDQ | EN18 | 180019 | 23:18 | A";;;;"1065474461741117440";https://twitter.com/dfrtraffic/status/1065474461741117440
TotalTrafficDFW;2018-11-21 23:14;0;0;"Accident , right lane blocked in #Dallas on 75 NB at Mockingbird Ln #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065473564705472512";https://twitter.com/TotalTrafficDFW/status/1065473564705472512
dfrtraffic;2018-11-21 23:08;0;0;"Motor Vehicle Accident | 700 PACIFIC AVE | https:// goo.gl/YZXF2T | EN03 | 030008 | 23:08 | A";;;;"1065471945435533312";https://twitter.com/dfrtraffic/status/1065471945435533312
dfrtraffic;2018-11-21 23:08;0;0;"Motor Vehicle Accident | N CENTRAL EXPY NB / E MOCKINGBIRD LN | https:// goo.gl/4ZyuQn | EN08 | 370004 | 23:08 | A";;;;"1065471941711028224";https://twitter.com/dfrtraffic/status/1065471941711028224
fruckface;2018-11-21 22:42;0;0;"almost got in a million accidents today which was pretty fuckin lit";;;;"1065465597901844482";https://twitter.com/fruckface/status/1065465597901844482
dfrtraffic;2018-11-21 22:18;0;0;"Motor Vehicle Accident | AUDELIA RD / SKILLMAN ST | https:// goo.gl/0J8hqG | EN57 | 570086 | 22:18 | A";;;;"1065459359621107712";https://twitter.com/dfrtraffic/status/1065459359621107712
dpdcentral;2018-11-21 22:04;0;0;"Central Division responding to '7X - Major Accident ' at S HARWOOD ST / COMMERCE ST | Beat 134 | https:// goo.gl/3lFstV | 22:01";;;;"1065455837101969408";https://twitter.com/dpdcentral/status/1065455837101969408
dfrtraffic;2018-11-21 21:58;0;0;"Motor Vehicle Accident | 200-200 S HARWOOD ST | https:// goo.gl/jymkMx | EN04 | 180016 | 21:58 | A";;;;"1065454327408381952";https://twitter.com/dfrtraffic/status/1065454327408381952
katste41;2018-11-21 21:53;0;1;"If they do speak out they will probably die of some " accident ".";;;;"1065453136540852224";https://twitter.com/katste41/status/1065453136540852224
gnagetchu;2018-11-21 21:30;0;1;"Beautiful accident";;;;"1065447287353163776";https://twitter.com/gnagetchu/status/1065447287353163776
dfrtraffic;2018-11-21 21:18;0;0;"Motor Vehicle Accident | ABRAMS RD / WALNUT HILL LN | https:// goo.gl/rrzy1j | EN28 | 280003 | 21:18 | A";;;;"1065444259090751488";https://twitter.com/dfrtraffic/status/1065444259090751488
wfaa;2018-11-21 20:48;9;22;"Please drive safely this Thanksgiving Eve --- MedStar has been busy responding to accidents : https:// twitter.com/MedStarEMSInfo /status/1065436047864152065 …";;;;"1065436760283463680";https://twitter.com/wfaa/status/1065436760283463680
dfrtraffic;2018-11-21 20:48;0;0;"Motor Vehicle Accident | CHURCHILL WAY / COIT RD | https:// goo.gl/fYh5qH | EN22 | 220036 | 20:48 | A";;;;"1065436713978232832";https://twitter.com/dfrtraffic/status/1065436713978232832
dpdcentral;2018-11-21 20:22;0;0;"Central Division responding to '07 - Minor Accident ' at ELM ST / N GOOD LATIMER EXPY | Beat 153 | https:// goo.gl/ZAMEi4 | 20:18";;;;"1065430170872365056";https://twitter.com/dpdcentral/status/1065430170872365056
dfrtraffic;2018-11-21 20:18;0;0;"Motor Vehicle Accident | PRESTON RD / L B J SERV EB | https:// goo.gl/Rs4grk | EN20 | 200036 | 20:18 | A";;;;"1065429162783985664";https://twitter.com/dfrtraffic/status/1065429162783985664
dfrtraffic;2018-11-21 20:18;0;0;"Motor Vehicle Accident | LOMBARDY LN / WEBB CHAPEL EXT | https:// goo.gl/ci36gV | EN43 | 430066 | 20:18 | A";;;;"1065429159680204800";https://twitter.com/dfrtraffic/status/1065429159680204800
dpdcentral;2018-11-21 20:12;0;0;"Central Division responding to '7X - Major Accident ' at 5400 blk Anita St | Beat 141 | https:// goo.gl/23v0qo | 20:08";;;;"1065427659079831552";https://twitter.com/dpdcentral/status/1065427659079831552
dfrtraffic;2018-11-21 20:08;0;0;"Motor Vehicle Accident | 8500 TORREON ST | https:// goo.gl/GjFmh0 | EN34 | 340085 | 20:08 | A";;;;"1065426668481736704";https://twitter.com/dfrtraffic/status/1065426668481736704
dfrtraffic;2018-11-21 20:08;0;0;"Motor Vehicle Accident | 5400 ANITA ST | https:// goo.gl/agjRiX | EN17 | 170044 | 20:08 | A";;;;"1065426665839353856";https://twitter.com/dfrtraffic/status/1065426665839353856
dfrtraffic;2018-11-21 20:08;0;0;"Motor Vehicle Accident | C F HAWN ACRD N / BRUTON RD | https:// goo.gl/smtMid | EN44 | 340122 | 20:08 | A";;;;"1065426645526360064";https://twitter.com/dfrtraffic/status/1065426645526360064
dpdcentral;2018-11-21 19:50;0;0;"Central Division responding to '07 - Minor Accident ' at N Fitzhugh Ave / Travis St | Beat 125 | https:// goo.gl/HRJHpG | 19:47";;;;"1065422118945320960";https://twitter.com/dpdcentral/status/1065422118945320960
PandaisKorean;2018-11-21 19:44;9;83;"I just found out teamate, duo, carry, and best friend of 3 years has passed away in a freak accident . I'm at a loss for words. I'm crying.";;;;"1065420798809264128";https://twitter.com/PandaisKorean/status/1065420798809264128
TotalTrafficDFW;2018-11-21 19:40;0;0;"Accident in #Dallas on 635 LBJ Fwy EB at Dallas N Tollway, stop and go traffic back to Marsh Ln, delay of 7 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065419720726380544";https://twitter.com/TotalTrafficDFW/status/1065419720726380544
dfrtraffic;2018-11-21 19:38;0;0;"Motor Vehicle Accident | E NORTHWEST HWY / E LAKE HIGHLANDS DR | https:// goo.gl/Rp9Lsf | EN48 | 480036 | 19:38 | A";;;;"1065419102523547648";https://twitter.com/dfrtraffic/status/1065419102523547648
dfrtraffic;2018-11-21 19:38;0;0;"Motor Vehicle Accident | 6300 GREENVILLE AVE | https:// goo.gl/nCTkBs | EN55 | 370040 | 19:38 | A";;;;"1065419099352616960";https://twitter.com/dfrtraffic/status/1065419099352616960
dpdincidents;2018-11-21 19:38;0;0;"Southwest Supervisor responding to '7X - Major Accident ' at S Westmoreland Rd / Falls Dr | Beat 447 | https:// goo.gl/MBDW6C | 19:29";;;;"1065419096852811776";https://twitter.com/dpdincidents/status/1065419096852811776
dfrtraffic;2018-11-21 19:38;0;0;"Motor Vehicle Accident | L B J Acrd Wb / Dowdy Ferry Rd | https:// goo.gl/VWd7aL | EN09 | 510067 | 19:38 | A";;;;"1065419093606420480";https://twitter.com/dfrtraffic/status/1065419093606420480
dpdincidents;2018-11-21 19:36;0;0;"Northeast Supervisor responding to '7X - Major Accident ' at E Northwest Hwy / E Lake Highlands Dr | Beat 232 | https:// goo.gl/b5607P | 19:33";;;;"1065418592684896256";https://twitter.com/dpdincidents/status/1065418592684896256
dfrtraffic;2018-11-21 19:28;0;0;"Motor Vehicle Accident | S WESTMORELAND RD / FALLS DR | https:// goo.gl/KNX8v8 | EN26 | 260003 | 19:28 | A";;;;"1065416587216281601";https://twitter.com/dfrtraffic/status/1065416587216281601
dfrtraffic;2018-11-21 19:28;0;0;"Motor Vehicle Accident | L B J Fwy Eb / Dallas North Tollway Sb | https:// goo.gl/m6DSjs | EN02 | 200033 | 19:28 | A";;;;"1065416582506065923";https://twitter.com/dfrtraffic/status/1065416582506065923
dfrtraffic;2018-11-21 19:28;0;0;"Motor Vehicle Accident | PINELAND DR / HOLLY HILL DR | https:// goo.gl/lHXihs | EN37 | 370073 | 19:28 | A";;;;"1065416579377094657";https://twitter.com/dfrtraffic/status/1065416579377094657
wfaa;2018-11-21 19:25;0;2;"6 injured in crash involving TRE train and tanker truck at site of fatal accident http:// bit.ly/2PJn60t pic.twitter.com/gjcBlkT8AI";;;;"1065415854316298240";https://twitter.com/wfaa/status/1065415854316298240
dfrtraffic;2018-11-21 19:18;0;0;"Motor Vehicle Accident | 5800 SCYENE RD | https:// goo.gl/Mzoi6t | EN44 | 320023 | 19:18 | A";;;;"1065414063893577728";https://twitter.com/dfrtraffic/status/1065414063893577728
dfrtraffic;2018-11-21 19:08;0;0;"Motor Vehicle Accident | 9600 L B J FWY EB | https:// goo.gl/JGY43E | EN28 | 570085 | 19:08 | A";;;;"1065411548154257409";https://twitter.com/dfrtraffic/status/1065411548154257409
dfrtraffic;2018-11-21 19:08;0;0;"Motor Vehicle Accident | DALLAS PKWY / BRIARGROVE LN | https:// goo.gl/NrbQpW | EN10 | 100142 | 19:08 | A";;;;"1065411544664559616";https://twitter.com/dfrtraffic/status/1065411544664559616
dfrtraffic;2018-11-21 18:58;0;0;"Motor Vehicle Accident | L B J FWY EB/N CENTRAL EXPY NB | https:// goo.gl/NiFrK8 | EN20 | 220045 | 18:58 | A";;;;"1065409031878074368";https://twitter.com/dfrtraffic/status/1065409031878074368
dfrtraffic;2018-11-21 18:58;0;0;"Motor Vehicle Accident | 4000-4100 PENELOPE ST | https:// goo.gl/C6Km54 | EN44 | 440020 | 18:58 | A";;;;"1065409029189464064";https://twitter.com/dfrtraffic/status/1065409029189464064
TotalTrafficDFW;2018-11-21 18:49;0;0;"Accident cleared in #Arlington on 360 SB at Pioneer Pkwy, stop and go traffic back to 30, delay of 11 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Arlington #DFWTraffic;"1065406926773719042";https://twitter.com/TotalTrafficDFW/status/1065406926773719042
dfrtraffic;2018-11-21 18:48;0;0;"Motor Vehicle Accident | 6940-6900 HUNNICUT RD | https:// goo.gl/8HvZLP | EN32 | 320077 | 18:48 | A";;;;"1065406513261424640";https://twitter.com/dfrtraffic/status/1065406513261424640
SPECIA1K_;2018-11-21 18:45;0;0;"I did the same on accident . I regret nothing https:// twitter.com/audeocity/stat us/1065401947363061760 …";;;;"1065405862955618305";https://twitter.com/SPECIA1K_/status/1065405862955618305
callherdess_;2018-11-21 18:45;0;0;"It’s always an accident right by my apartments";;;;"1065405827945807872";https://twitter.com/callherdess_/status/1065405827945807872
dfrtraffic;2018-11-21 18:38;0;0;"Motor Vehicle Accident | PRESTON RD / BELT LINE RD | https:// goo.gl/2Y1BbL | EN07 | 070017 | 18:38 | A";;;;"1065403995596840961";https://twitter.com/dfrtraffic/status/1065403995596840961
TotalTrafficDFW;2018-11-21 18:31;0;0;"Accident in #Arlington on 360 SB at Pioneer Pkwy, stopped traffic back to 30, delay of 32 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Arlington #DFWTraffic;"1065402289035362304";https://twitter.com/TotalTrafficDFW/status/1065402289035362304
dfrtraffic;2018-11-21 18:28;0;0;"Motor Vehicle Accident | 7600 N STEMMONS FWY SB | https:// goo.gl/ORWumq | EN47 | 470066 | 18:28 | A";;;;"1065401477328293888";https://twitter.com/dfrtraffic/status/1065401477328293888
bryaninbigd;2018-11-21 18:26;0;0;"No way that was an accident . Nobody by the kettle.";;;;"1065401018077388800";https://twitter.com/bryaninbigd/status/1065401018077388800
dfrtraffic;2018-11-21 18:18;0;0;"Motor Vehicle Accident | N Stemmons Fwy Nb / Royal Ln | https:// goo.gl/aEMZIw | EN43 | 300121 | 18:18 | A";;;;"1065398960616079360";https://twitter.com/dfrtraffic/status/1065398960616079360
dfrtraffic;2018-11-21 18:08;0;0;"Motor Vehicle Accident | 4000 Penelope St | https:// goo.gl/Dciwvh | EN44 | 440020 | 18:08 | A";;;;"1065396449733529600";https://twitter.com/dfrtraffic/status/1065396449733529600
dpdcentral;2018-11-21 18:04;0;0;"Central Division responding to '7X - Major Accident ' at Lemmon Ave / Turtle Creek Blvd | Beat 125 | https:// goo.gl/gti5k8 | 18:00";;;;"1065395438537199616";https://twitter.com/dpdcentral/status/1065395438537199616
TotalTrafficDFW;2018-11-21 18:03;0;0;"Accident cleared in #Rockwall on 30 WB at Horizon Rd, stop and go traffic back to TX-205, delay of 7 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Rockwall #DFWTraffic;"1065395386498592769";https://twitter.com/TotalTrafficDFW/status/1065395386498592769
dfrtraffic;2018-11-21 17:58;0;0;"Motor Vehicle Accident | LEMMON AVE / TURTLE CREEK BLVD | https:// goo.gl/P7kuvR | EN11 | 110019 | 17:58 | A";;;;"1065393928730378240";https://twitter.com/dfrtraffic/status/1065393928730378240
TotalTrafficDFW;2018-11-21 17:53;0;0;"Accident reported in #Rockwall on 30 WB at Horizon Rd, stop and go traffic back to TX-205, delay of 7 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Rockwall #DFWTraffic;"1065392843911557120";https://twitter.com/TotalTrafficDFW/status/1065392843911557120
dfrtraffic;2018-11-21 17:48;0;0;"Motor Vehicle Accident | S BUCKNER BLVD / MILITARY PKWY | https:// goo.gl/1t22rw | EN53 | 320044 | 17:48 | A";;;;"1065391412949053440";https://twitter.com/dfrtraffic/status/1065391412949053440
fanofsport4u;2018-11-21 17:45;0;6;"Not to long ago I had a really bad accident , and during my recovery I spoke to Jesus and he said that women didn't have a good place to find dick, that's why I invented the Good Dick List. It would violate my sacred honor to give you a bad dick. https:// twitter.com/sexymermaidtic a/status/1065390043844489216 …";;;;"1065390757803163649";https://twitter.com/fanofsport4u/status/1065390757803163649
dfrtraffic;2018-11-21 17:38;0;0;"Motor Vehicle Accident | 14200 COIT RD | https:// goo.gl/sptq8T | EN56 | 560015 | 17:38 | A";;;;"1065388901764714496";https://twitter.com/dfrtraffic/status/1065388901764714496
zelafrica;2018-11-21 17:28;0;0;"Seven UNIMAID students die, 11 injured in fatal auto crash. ..... Seven student of the University of #Maiduguri (UNIMAID) lost their lives, yesterday, in an accident in Damaturu, #Yobe … https://www. instagram.com/p/BqdfiN7FBh5/ ?utm_source=ig_twitter_share&igshid=1bvuab6ueynnr …";;;#Maiduguri #Yobe;"1065386524148064256";https://twitter.com/zelafrica/status/1065386524148064256
BrisenoSelena;2018-11-21 17:19;0;1;"i should be banned from playing nerf wars lmao... I shot my sisters girlfriend in the eye by accident & she has a swollen eye.... and shes going to the club tonight";;;;"1065384344242593792";https://twitter.com/BrisenoSelena/status/1065384344242593792
MetroSupport;2018-11-21 17:12;0;0;"Yikes! I’m sorry to hear about your phone. I understand accidents happen. We don’t fix phone screens but I would like to see what options I have available for you. Please send us a DM. –Dominique https:// twitter.com/messages/compo se?recipient_id=728674076 …";;;;"1065382450208153601";https://twitter.com/MetroSupport/status/1065382450208153601
dpdcentral;2018-11-21 17:04;0;0;"Central Division responding to '07 - Minor Accident ' at 2000 blk Elm St | Beat 134 | https:// goo.gl/MWCNM1 | 17:01";;;;"1065380373863911424";https://twitter.com/dpdcentral/status/1065380373863911424
TotalTrafficDFW;2018-11-21 17:01;0;0;"Accident , right lane blocked in #Arlington on 360 SB at Pioneer Pkwy, stop and go traffic back to Park Row Dr, delay of 3 mins #DFWTraffic";;;#Arlington #DFWTraffic;"1065379615668097025";https://twitter.com/TotalTrafficDFW/status/1065379615668097025
TotalTrafficDFW;2018-11-21 16:59;0;0;"Accident cleared in #FortWorth on 360 SB at 183, stop and go traffic back to E Midway Dr, delay of 3 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#FortWorth #DFWTraffic;"1065379318736527361";https://twitter.com/TotalTrafficDFW/status/1065379318736527361
dfrtraffic;2018-11-21 16:58;0;0;"Motor Vehicle Accident | IRVING BLVD / INWOOD RD | https:// goo.gl/2VPuxf | EN47 | 470023 | 16:58 | A";;;;"1065378848982716416";https://twitter.com/dfrtraffic/status/1065378848982716416
dpdcentral;2018-11-21 16:48;0;0;"Central Division responding to '07 - Minor Accident ' at 5300 blk E Mockingbird Ln | Beat 141 | https:// goo.gl/752hUp | 16:44";;;;"1065376364025438208";https://twitter.com/dpdcentral/status/1065376364025438208
dfrtraffic;2018-11-21 16:48;0;0;"Motor Vehicle Accident | PLANO RD / L B J FWY WB | https:// goo.gl/VTfgpn | EN57 | 570029 | 16:48 | A";;;;"1065376337848807424";https://twitter.com/dfrtraffic/status/1065376337848807424
TotalTrafficDFW;2018-11-21 16:46;0;0;"Accident cleared in #Mesquite on Hwy 80 WB at 635 Lbj Frwy, stop and go traffic back to Hwy 352, delay of 11 mins #DFWTraffic";;;#Mesquite #DFWTraffic;"1065375980460609538";https://twitter.com/TotalTrafficDFW/status/1065375980460609538
dpdcentral;2018-11-21 16:44;0;0;"Central Division responding to '7X - Major Accident ' at Young St / S Akard St | Beat 133 | https:// goo.gl/kRIwE6 | 16:41";;;;"1065375361083465728";https://twitter.com/dpdcentral/status/1065375361083465728
TotalTrafficDFW;2018-11-21 16:43;0;0;"Accident . exit blocked in #Dallas on 45 NB at Overton Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1065375134586978308";https://twitter.com/TotalTrafficDFW/status/1065375134586978308
TotalTrafficDFW;2018-11-21 16:40;0;0;"Accident cleared in #Dallas on 635 LBJ Fwy EB at Coit Rd, stop and go traffic back to Preston Rd, delay of 4 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065374519714566145";https://twitter.com/TotalTrafficDFW/status/1065374519714566145
TotalTrafficDFW;2018-11-21 16:38;0;0;"Accident in #FortWorth on 360 SB at 183, stop and go traffic back to E Midway Dr, delay of 3 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#FortWorth #DFWTraffic;"1065373922089152512";https://twitter.com/TotalTrafficDFW/status/1065373922089152512
TotalTrafficDFW;2018-11-21 16:36;0;1;"Accident cleared in #Dallas on 20 EB at Hwy 67, stop and go traffic back to E Camp Wisdom Rd, delay of 3 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065373497243910144";https://twitter.com/TotalTrafficDFW/status/1065373497243910144
TotalTrafficDFW;2018-11-21 16:36;0;0;"Accident cleared in #Dallas on 635 LBJ Fwy WB at Abrams Rd, stop and go traffic back to Forest Ln, delay of 1 min #DFWTraffic";;;#Dallas #DFWTraffic;"1065373344202178561";https://twitter.com/TotalTrafficDFW/status/1065373344202178561
TotalTrafficDFW;2018-11-21 16:31;0;0;"Accident , right lane blocked in #Dallas on 635 LBJ Fwy WB at Abrams Rd, stop and go traffic back to Forest Ln, delay of 1 min #DFWTraffic";;;#Dallas #DFWTraffic;"1065372177925591041";https://twitter.com/TotalTrafficDFW/status/1065372177925591041
TotalTrafficDFW;2018-11-21 16:30;0;0;"Accident in #Mesquite on Hwy 80 WB at 635 Lbj Frwy, stop and go traffic back to Hwy 352, delay of 11 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Mesquite #DFWTraffic;"1065371872743837697";https://twitter.com/TotalTrafficDFW/status/1065371872743837697
dfrtraffic;2018-11-21 16:29;0;0;"Motor Vehicle Accident | E Overton Rd / Bonnie View Rd | https:// goo.gl/usLWlP | EN38 | 380059 | 16:29 | A";;;;"1065371668929888257";https://twitter.com/dfrtraffic/status/1065371668929888257
dfrtraffic;2018-11-21 16:28;0;0;"Motor Vehicle Accident | E NORTHWEST HWY / SHILOH RD | https:// goo.gl/GPGxas | EN39 | 391066 | 16:28 | A";;;;"1065371477988405248";https://twitter.com/dfrtraffic/status/1065371477988405248
dfrtraffic;2018-11-21 16:28;0;0;"Motor Vehicle Accident | YOUNG ST / S AKARD ST | https:// goo.gl/ZLlF61 | EN04 | 180010 | 16:28 | A";;;;"1065371376695930881";https://twitter.com/dfrtraffic/status/1065371376695930881
dfrtraffic;2018-11-21 16:28;0;0;"Motor Vehicle Accident | Canada Dr / N Westmoreland Rd | https:// goo.gl/WOCX0W | EN36 | 360041 | 16:28 | A";;;;"1065371318797778946";https://twitter.com/dfrtraffic/status/1065371318797778946
TotalTrafficDFW;2018-11-21 16:19;0;0;"Accident , left lane blocked in #Dallas on 635 LBJ Fwy EB at Coit Rd, stop and go traffic back to Preston Rd, delay of 4 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065369235579383808";https://twitter.com/TotalTrafficDFW/status/1065369235579383808
TotalTrafficDFW;2018-11-21 16:18;0;0;"Accident , right lane blocked in #Dallas on 635 LBJ Fwy EB at Coit Rd, stop and go traffic back to Preston Rd, delay of 4 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065368951222349824";https://twitter.com/TotalTrafficDFW/status/1065368951222349824
TotalTrafficDFW;2018-11-21 16:18;0;1;"Accident cleared in #Dallas on 75 SB at Midpark Rd, stop and go traffic back to N Collins Blvd, delay of 9 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065368811761795072";https://twitter.com/TotalTrafficDFW/status/1065368811761795072
TotalTrafficDFW;2018-11-21 16:17;0;0;"Accident cleared in #Dallas on Dallas N Tollway NB at Belt Line Rd, stop and go traffic back to Inwood Rd, delay of 6 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065368513148260352";https://twitter.com/TotalTrafficDFW/status/1065368513148260352
TotalTrafficDFW;2018-11-21 16:14;0;1;"Accident , right lane blocked in #Dallas on 635 LBJ Fwy EB at Greenville Ave, stop and go traffic back to 75 Central Expwy, delay of 4 mins";;;#Dallas;"1065367938306400257";https://twitter.com/TotalTrafficDFW/status/1065367938306400257
TotalTrafficDFW;2018-11-21 16:11;0;0;"Accident in #Dallas on 635 LBJ Fwy EB at Greenville Ave, stop and go traffic back to 75 Central Expwy, delay of 4 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1065367048237268993";https://twitter.com/TotalTrafficDFW/status/1065367048237268993
