username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Rickbee72;2018-11-25 17:03;0;0;"@MKBHD any plans to do a DashCam review video after the Accident ? pic.twitter.com/6AXFMdiZQz";;@MKBHD;;"1066829723047735296";https://twitter.com/Rickbee72/status/1066829723047735296
kristinadbrewer;2018-11-25 16:52;0;2;"I WANT TO DIE. I TRIED TO TAG @Malaamusic IN A VIDEO FROM MY TUMBLR APP BUT I TAGGED MALALA YOUSAFZAI ON ACCIDENT OH MY GOD.";;@Malaamusic;;"1066827102660567040";https://twitter.com/kristinadbrewer/status/1066827102660567040
dfrtraffic;2018-11-25 16:48;1;0;"Motor Vehicle Accident | Ferguson Rd / Shiloh Rd | https:// goo.gl/eVnV69 | EN39 | 390778 | 16:48 | B";;;;"1066825868368986112";https://twitter.com/dfrtraffic/status/1066825868368986112
dpdcentral;2018-11-25 16:32;0;0;"Central Division responding to '07 - Minor Accident ' at N Central Expy Sb / N Haskell Ave | Beat 143 | https:// goo.gl/ilU174 | 16:28";;;;"1066821838217469952";https://twitter.com/dpdcentral/status/1066821838217469952
Jaketheist;2018-11-25 16:24;0;0;"On weekend in college we threw two parties on accident . MFs just started showing up so we were like well I guess we better get bottles. Now I fall asleep at 8:30 every night watching my daughter's new favorite show: Octonauts. https://www. facebook.com/1724873919/pos ts/10204968199641107/ …";;;;"1066819883529326592";https://twitter.com/Jaketheist/status/1066819883529326592
dfrtraffic;2018-11-25 16:18;0;0;"Motor Vehicle Accident | 3300 MARYLAND AVE | https:// goo.gl/dgM2aT | EN23 | 330018 | 16:18 | B";;;;"1066818312510685185";https://twitter.com/dfrtraffic/status/1066818312510685185
dfrtraffic;2018-11-25 16:08;0;0;"Motor Vehicle Accident | 3200 Palo Alto Dr | https:// goo.gl/os09ku | EN54 | 540438 | 16:08 | B";;;;"1066815797576650753";https://twitter.com/dfrtraffic/status/1066815797576650753
Dallasinformer;2018-11-25 16:00;0;0;"Authorities Respond To ‘Street Racing’ Accident In Denton County https:// dallasinformer.com/327714/authori ties-respond-to-street-racing-accident-in-denton-county/ … pic.twitter.com/K4Rzfi4LXo";;;;"1066814002112671744";https://twitter.com/Dallasinformer/status/1066814002112671744
dfrtraffic;2018-11-25 15:48;0;0;"Motor Vehicle Accident | PINE ST / S CENTRAL SERV NB | https:// goo.gl/rQ44BX | EN24 | 240047 | 15:48 | B";;;;"1066810769394679809";https://twitter.com/dfrtraffic/status/1066810769394679809
dfrtraffic;2018-11-25 15:48;0;0;"Motor Vehicle Accident | 6400 LAKE JUNE RD | https:// goo.gl/ew2IMc | EN34 | 340087 | 15:48 | B";;;;"1066810766253146112";https://twitter.com/dfrtraffic/status/1066810766253146112
FeedDallas;2018-11-25 15:41;0;0;"CBS Dallas: Authorities Respond To ‘Street Racing’ Accident In Denton County https:// ift.tt/2DFINaJ #dallas";;;#dallas;"1066809083737575425";https://twitter.com/FeedDallas/status/1066809083737575425
amomynous3;2018-11-25 15:39;0;3;"I just want to vent to someone about all the shit I have to deal with. I should’ve died back in 2016 in my car accident . I never wear my seatbelt and that fucking day I was";;;;"1066808552461910016";https://twitter.com/amomynous3/status/1066808552461910016
dfrtraffic;2018-11-25 15:28;0;0;"Motor Vehicle Accident | 1600 W CAMP WISDOM RD | https:// goo.gl/YMkihq | EN46 | 400415 | 15:28 | B";;;;"1066805730487881728";https://twitter.com/dfrtraffic/status/1066805730487881728
dfrtraffic;2018-11-25 15:18;0;0;"Motor Vehicle Accident | E ILLINOIS AVE / LAMONT AVE | https:// goo.gl/jDvpuE | EN23 | 230014 | 15:18 | B";;;;"1066803220159225856";https://twitter.com/dfrtraffic/status/1066803220159225856
dfrtraffic;2018-11-25 15:18;0;0;"Motor Vehicle Accident | I 45 RAMP SB / E R L THORNTON RAMP WB | https:// goo.gl/3726fw | EN04 | 040025 | 15:18 | B";;;;"1066803213251239936";https://twitter.com/dfrtraffic/status/1066803213251239936
stephthweatt;2018-11-25 15:16;0;0;"@pewdiepie 11 hours and 48 minutes @MrBeastYT spoke nothing but your name...and Logan Paul’s twice on accident .. He’s committed.";;@pewdiepie @MrBeastYT;;"1066802905485856768";https://twitter.com/stephthweatt/status/1066802905485856768
_Henslayyy;2018-11-25 15:11;0;0;"I think I spoiled tink on accident";;;;"1066801685971038208";https://twitter.com/_Henslayyy/status/1066801685971038208
tonylethetiger;2018-11-25 15:05;0;3;"Everyone and they mama decided to get into an accident on 35 today";;;;"1066800054990721025";https://twitter.com/tonylethetiger/status/1066800054990721025
dpdcentral;2018-11-25 14:30;0;0;"Central Division responding to '7XF - Major Accident Freeway' at N Central Expy Sb / N Hall St | Beat 132 | https:// goo.gl/pPIBvj | 14:26";;;;"1066791138688790528";https://twitter.com/dpdcentral/status/1066791138688790528
TotalTrafficDFW;2018-11-25 14:22;0;0;"Accident . two right lanes blocked in #Dallas on 75 SB at Hall St, stop and go traffic back to Fitzhugh, delay of 2 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1066789216724627456";https://twitter.com/TotalTrafficDFW/status/1066789216724627456
TotalTrafficDFW;2018-11-25 14:21;0;0;"Accident in #Dallas on 75 SB at Hall St, stop and go traffic back to Fitzhugh, delay of 2 mins #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1066789080158081025";https://twitter.com/TotalTrafficDFW/status/1066789080158081025
TotalTrafficDFW;2018-11-25 14:18;0;0;"Accident . two right lanes blocked in #Dallas on 35E SB at Continental Ave, stop and go traffic back to Market Ctr Blvd, delay of 5 mins";;;#Dallas;"1066788290160926721";https://twitter.com/TotalTrafficDFW/status/1066788290160926721
dfrtraffic;2018-11-25 14:18;0;0;"Motor Vehicle Accident | N CENTRAL EXPY SB / N HALL ST | https:// goo.gl/iBzA42 | EN11 | 180031 | 14:18 | B";;;;"1066788115774300161";https://twitter.com/dfrtraffic/status/1066788115774300161
gusjr_garcia;2018-11-25 14:12;0;0;"A triple headed inorganic alien that was once just an ordinary puppet used to entertain in galactic television; but before it could debut, a massive accident caused a tragic blow to the… https://www. instagram.com/p/BqncV34nIb1/ ?utm_source=ig_twitter_share&igshid=fai72ssc8pws …";;;;"1066786833860837378";https://twitter.com/gusjr_garcia/status/1066786833860837378
dfrtraffic;2018-11-25 14:08;0;0;"Motor Vehicle Accident | 200 N STEMMONS FWY NB | https:// goo.gl/lP877s | EN04 | 180008 | 14:08 | B";;;;"1066785603054751745";https://twitter.com/dfrtraffic/status/1066785603054751745
buhloud;2018-11-25 13:47;0;2;"I swear I be wanting to get dominated but let a nigga talk slick to me, i get slick back on accident :/";;;;"1066780452739006464";https://twitter.com/buhloud/status/1066780452739006464
dfrtraffic;2018-11-25 13:18;0;0;"Motor Vehicle Accident | 2000 S R L THORNTON FWY SB | https:// goo.gl/hSuHB4 | EN14 | 330057 | 13:18 | B";;;;"1066773019777855488";https://twitter.com/dfrtraffic/status/1066773019777855488
dfrtraffic;2018-11-25 13:18;0;0;"Motor Vehicle Accident | Skillman St / Walnut Hill Ln | https:// goo.gl/MEseK3 | EN57 | 570010 | 13:18 | B";;;;"1066773016556724224";https://twitter.com/dfrtraffic/status/1066773016556724224
ayrion16;2018-11-25 13:02;0;5;"Last year i dated this girl and burned a CD for her with songs she would sing to me and i was gonna give it to her for Christmas but i broke it on accident on thanksgiving";;;;"1066769186943315969";https://twitter.com/ayrion16/status/1066769186943315969
dfrtraffic;2018-11-25 12:58;0;0;"Motor Vehicle Accident | WINTERS ST / S MARSALIS AVE | https:// goo.gl/vNGBpL | EN15 | 150003 | 12:58 | B";;;;"1066767983635124224";https://twitter.com/dfrtraffic/status/1066767983635124224
TotalTrafficDFW;2018-11-25 12:52;0;0;"Closed due to accident in #Irving on Lp 12 Walton Walker SB between Irving Blvd and Shady Grove Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Irving #DFWTraffic;"1066766600706101249";https://twitter.com/TotalTrafficDFW/status/1066766600706101249
pennie_reese;2018-11-25 12:50;0;0;"The Latest: Snow-related accidents close I-80 in Nebraska https://www. yahoo.com/news/latest-ne arly-500-flights-canceled-due-winter-storm-161730014.html?soc_src=hl-viewer&soc_trk=tw … via @YahooNews";;@YahooNews;;"1066766198161977344";https://twitter.com/pennie_reese/status/1066766198161977344
dfrtraffic;2018-11-25 12:28;0;0;"Motor Vehicle Accident | N WALTON WALKER BLVD SB / DALLAS FT WORTH TPKE WB | https:// goo.gl/rZgHsN | EN16 | 160035 | 12:28 | B";;;;"1066760433980211200";https://twitter.com/dfrtraffic/status/1066760433980211200
dfrtraffic;2018-11-25 12:28;0;0;"Motor Vehicle Accident | WILLOW LN / PRESTON RD | https:// goo.gl/BCnImG | EN20 | 200008 | 12:28 | B";;;;"1066760430989668352";https://twitter.com/dfrtraffic/status/1066760430989668352
TotalTrafficDFW;2018-11-25 12:26;0;0;"Accident blocking two right lanes in #Irving on Lp 12 SB near Singleton Blvd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Irving #DFWTraffic;"1066760155965128705";https://twitter.com/TotalTrafficDFW/status/1066760155965128705
TotalTrafficDFW;2018-11-25 12:17;0;0;"Accident blocks right lane of ramp to eb woodall rogers in #Dallas on 35E SB at Woodall Rogers Frwy #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1066757793062023170";https://twitter.com/TotalTrafficDFW/status/1066757793062023170
dfrtraffic;2018-11-25 12:08;0;0;"Motor Vehicle Accident | N STEMMONS RAMP NB / WOODALL RODGERS FWY WB | https:// goo.gl/Egf0SS | EN04 | 180013 | 12:08 | B";;;;"1066755400618233856";https://twitter.com/dfrtraffic/status/1066755400618233856
MaxVonWhyDow;2018-11-25 11:56;0;3;"More like Texas' worst nightmare. Unregulated refineries where employees work garbage wages until there's an inevitable accident . https:// twitter.com/GregAbbott_TX/ status/1066749081375174656 …";;;;"1066752596843601920";https://twitter.com/MaxVonWhyDow/status/1066752596843601920
dfrtraffic;2018-11-25 11:38;0;0;"Motor Vehicle Accident | N COCKRELL HILL RD / DALLAS FT WORTH SERV WB | https:// goo.gl/0LmjCv | EN16 | 500430 | 11:38 | B";;;;"1066747851781238784";https://twitter.com/dfrtraffic/status/1066747851781238784
dfrtraffic;2018-11-25 11:18;0;0;"Motor Vehicle Accident | HARRY HINES BLVD / W NORTHWEST HWY | https:// goo.gl/mGk5QA | EN43 | 430034 | 11:18 | B";;;;"1066742818545094656";https://twitter.com/dfrtraffic/status/1066742818545094656
dfrtraffic;2018-11-25 11:08;0;0;"Motor Vehicle Accident | MARVIN D LOVE SERV NB / CLIFF CREEK CROSSING DR | https:// goo.gl/yKdpvX | EN54 | 400379 | 11:08 | B";;;;"1066740298590515200";https://twitter.com/dfrtraffic/status/1066740298590515200
TotalTrafficDFW;2018-11-25 10:56;2;1;"Accident , right lane blocked in #Dallas on 35E SB before S Beckley Ave, stop and go traffic back to Hwy 67, delay of 2 mins #DFWTraffic";;;#Dallas #DFWTraffic;"1066737493767319552";https://twitter.com/TotalTrafficDFW/status/1066737493767319552
israelstag;2018-11-25 10:56;0;0;""31 Dead in Ugandan Boat Accident , Toll Expected to Rise" by THE ASSOCIATED PRESS via NYT https://www. nytimes.com/aponline/2018/ 11/25/world/africa/ap-af-uganda-capsized-boat.html?partner=IFTTT …";;;;"1066737417493929985";https://twitter.com/israelstag/status/1066737417493929985
dfrtraffic;2018-11-25 10:38;0;0;"Motor Vehicle Accident | 7400 HUNNICUT RD | https:// goo.gl/QmpDkk | EN19 | 190028 | 10:38 | B";;;;"1066732749657038848";https://twitter.com/dfrtraffic/status/1066732749657038848
cvalleho;2018-11-25 10:21;0;0;"not the same at all. The gas yesterday was an accident , the rocks were thrown outside the stadium (not like the game your talking about).. so yeah. What a shitty way to analyze a situation and qualifying it as the same. Very poor analysis from you.";;;;"1066728493990449153";https://twitter.com/cvalleho/status/1066728493990449153
randallselin;2018-11-25 10:19;0;0;"Guess what people are going to die wherever there are men and women committed to killing one one another, climate disease, old age , accidents , you name it ,people are going to die";;;;"1066728151248760833";https://twitter.com/randallselin/status/1066728151248760833
ScannerRadioDFW;2018-11-25 09:41;0;0;"Dallas. Major Accident . C F Hawn Freeway US 175 @Silverado Dr. Eng. 9 requesting 1 additional MICU(total of 2). Reporting CPR in progress.";;@Silverado;;"1066718620837978113";https://twitter.com/ScannerRadioDFW/status/1066718620837978113
dfrtraffic;2018-11-25 09:38;0;0;"Motor Vehicle Accident | C F Hawn Acrd Eb / Closed C F Hawn Serv S | https:// goo.gl/SLFPKU | EN24 | 240034 | 09:38 | B";;;;"1066717656382812160";https://twitter.com/dfrtraffic/status/1066717656382812160
dfrtraffic;2018-11-25 09:38;0;0;"Motor Vehicle Accident | C F HAWN FWY EB / SILVERADO DR | https:// goo.gl/ho6z9y | EN09 | 090837 | 09:38 | B";;;;"1066717651227955205";https://twitter.com/dfrtraffic/status/1066717651227955205
dfrtraffic;2018-11-25 07:58;0;0;"Motor Vehicle Accident | WALNUT HILL LN / FIELDCREST DR | https:// goo.gl/2P4mhv | EN57 | 570013 | 07:58 | B";;;;"1066692485169041408";https://twitter.com/dfrtraffic/status/1066692485169041408
TexanLuvsTrump;2018-11-25 07:43;0;0;"Ugh. Black man points a gun at officers, gets shot, and now we have people protesting. Black girl is hit by a car, driver stops, accident , now we have protesting. Such bullshit!";;;;"1066688926184865792";https://twitter.com/TexanLuvsTrump/status/1066688926184865792
TotalTrafficDFW;2018-11-25 06:41;0;0;"Accident blocking three right lanes in #Garland on 635 LBJ Fwy SB at Garland Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Garland #DFWTraffic;"1066673197695868930";https://twitter.com/TotalTrafficDFW/status/1066673197695868930
dfrtraffic;2018-11-25 06:18;0;0;"Motor Vehicle Accident | 2500 N PRAIRIE CREEK RD | https:// goo.gl/rzfhDR | EN05 | 050131 | 06:18 | B";;;;"1066667319978483721";https://twitter.com/dfrtraffic/status/1066667319978483721
dfrtraffic;2018-11-25 05:08;0;0;"Motor Vehicle Accident | Pres George Bush Tpke Nb / Frankford Rd | https:// goo.gl/REOUGl | EN10 | 100161 | 05:08 | A";;;;"1066649703641575425";https://twitter.com/dfrtraffic/status/1066649703641575425
TotalTrafficDFW;2018-11-25 05:00;0;0;"Accident , left lane blocked in #Arlington on 360 SB at Six Flags Dr #DFWTraffic http:// bit.ly/14TuwzZ";;;#Arlington #DFWTraffic;"1066647877500497920";https://twitter.com/TotalTrafficDFW/status/1066647877500497920
dpdincidents;2018-11-25 04:26;0;0;"Central Supervisor responding to '7X - Major Accident ' at Elm St / N Lamar St | Beat 131 | https:// goo.gl/2HgdXt | 03:39";;;;"1066639139267694592";https://twitter.com/dpdincidents/status/1066639139267694592
TotalTrafficDFW;2018-11-25 04:21;0;1;"Accident , exit ramp closed in #Dallas on 30 WB at Dolphin Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1066638074845777920";https://twitter.com/TotalTrafficDFW/status/1066638074845777920
TotalTrafficDFW;2018-11-25 04:13;0;1;"Accident . two right lanes blocked in #Dallas on 30 EB at Dolphin Rd #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1066635976183898112";https://twitter.com/TotalTrafficDFW/status/1066635976183898112
dfrtraffic;2018-11-25 03:58;0;0;"Motor Vehicle Accident | 5700 E R L Thornton Fwy Eb | https:// goo.gl/zX8Q2V | EN19 | 190022 | 03:58 | A";;;;"1066632086348476417";https://twitter.com/dfrtraffic/status/1066632086348476417
dpdcentral;2018-11-25 03:42;0;0;"Central Division responding to '7X - Major Accident ' at Elm St / N Lamar St | Beat 131 | https:// goo.gl/2HgdXt | 03:39";;;;"1066628063478181888";https://twitter.com/dpdcentral/status/1066628063478181888
FirstJamesBond;2018-11-25 03:39;0;0;"If a civilian murdered someone by accident it would be considered manslaughter but because the police murdered an innocent man (saw black with a very quick trigger finger) it’s considered an unfortunate accident ! https:// twitter.com/rashadrobinson /status/1064997814801846273 …";;;;"1066627472639356928";https://twitter.com/FirstJamesBond/status/1066627472639356928
dfrtraffic;2018-11-25 03:38;0;0;"Motor Vehicle Accident | Manana Dr / Harry Hines Blvd | https:// goo.gl/MYwWsa | EN35 | 430095 | 03:38 | A";;;;"1066627053338865664";https://twitter.com/dfrtraffic/status/1066627053338865664
dpdcentral;2018-11-25 03:32;0;0;"Central Division responding to '07 - Minor Accident ' at Penrose Ave / Greenville Ave | Beat 142 | https:// goo.gl/Tvbecf | 03:28";;;;"1066625548649033729";https://twitter.com/dpdcentral/status/1066625548649033729
dfrtraffic;2018-11-25 03:18;0;0;"Motor Vehicle Accident | BELT LINE RD / SPRING CREEK RD | https:// goo.gl/sVwoP1 | EN56 | 560058 | 03:18 | A";;;;"1066622026704539648";https://twitter.com/dfrtraffic/status/1066622026704539648
dfrtraffic;2018-11-25 03:18;0;0;"Motor Vehicle Accident | W Northwest Hwy / Spangler Rd | https:// goo.gl/aXb8xv | EN43 | 430058 | 03:18 | A";;;;"1066622022388670464";https://twitter.com/dfrtraffic/status/1066622022388670464
dfrtraffic;2018-11-25 03:08;0;0;"Motor Vehicle Accident | W Camp Wisdom Rd / S Hampton Rd | https:// goo.gl/CWq4Cv | EN40 | 400413 | 03:08 | A";;;;"1066619549712142336";https://twitter.com/dfrtraffic/status/1066619549712142336
dfrtraffic;2018-11-25 03:08;0;0;"Motor Vehicle Accident | 8100 ELKTON CIR | https:// goo.gl/Eje8G1 | EN51 | 340023 | 03:08 | A";;;;"1066619547229114368";https://twitter.com/dfrtraffic/status/1066619547229114368
dfrtraffic;2018-11-25 03:08;0;0;"Motor Vehicle Accident | Dallas North Tollway Nb / Frankford Rd | https:// goo.gl/FO2SM9 | EN07 | 100196 | 03:08 | A";;;;"1066619543861133312";https://twitter.com/dfrtraffic/status/1066619543861133312
dfrtraffic;2018-11-25 03:08;0;0;"Motor Vehicle Accident | ELM ST / N LAMAR ST | https:// goo.gl/TBNnqw | EN18 | 180009 | 03:08 | A";;;;"1066619540853809153";https://twitter.com/dfrtraffic/status/1066619540853809153
dpdincidents;2018-11-25 03:02;0;0;"Central Supervisor responding to '7X - Major Accident ' at Main St / S Pearl Expy | Beat 134 | https:// goo.gl/6MYBis | 02:43";;;;"1066617999694561280";https://twitter.com/dpdincidents/status/1066617999694561280
TotalTrafficDFW;2018-11-25 02:48;0;0;"Accident . two left lanes blocked in #GrandPrairie on 20 WB at Hwy 161 Bush Tnpke #DFWTraffic http:// bit.ly/14TuwzZ";;;#GrandPrairie #DFWTraffic;"1066614516144836609";https://twitter.com/TotalTrafficDFW/status/1066614516144836609
dpdcentral;2018-11-25 02:46;0;0;"Central Division responding to '7X - Major Accident ' at Main St / S Pearl Expy | Beat 134 | https:// goo.gl/6MYBis | 02:43";;;;"1066613967882117121";https://twitter.com/dpdcentral/status/1066613967882117121
dpdincidents;2018-11-25 02:40;0;0;"Northwest Supervisor responding to '7X - Major Accident ' at 2900 blk W Northwest Hwy | Beat 537 | https:// goo.gl/iITFmL | 02:37";;;;"1066612461774692352";https://twitter.com/dpdincidents/status/1066612461774692352
dpdcentral;2018-11-25 02:20;0;0;"Central Division responding to '7X - Major Accident ' at 5200 blk Vickery Blvd | Beat 143 | https:// goo.gl/ZrGBiw | 02:16";;;;"1066607425728331776";https://twitter.com/dpdcentral/status/1066607425728331776
dfrtraffic;2018-11-25 01:48;0;0;"Motor Vehicle Accident | 12300 RAVENVIEW RD | https:// goo.gl/wKBCtC | EN09 | 090866 | 01:48 | A";;;;"1066599377639112704";https://twitter.com/dfrtraffic/status/1066599377639112704
dfrtraffic;2018-11-25 01:48;0;0;"Motor Vehicle Accident | S R L THORNTON ACRD SB / W LEDBETTER DR | https:// goo.gl/3h27Tf | EN46 | 330001 | 01:48 | A";;;;"1066599373373505536";https://twitter.com/dfrtraffic/status/1066599373373505536
dfrtraffic;2018-11-25 01:28;0;0;"Motor Vehicle Accident | N WESTMORELAND RD / CANADA DR | https:// goo.gl/Zo2Ypa | EN47 | 360041 | 01:28 | A";;;;"1066594338069635074";https://twitter.com/dfrtraffic/status/1066594338069635074
dfrtraffic;2018-11-25 01:18;0;0;"Motor Vehicle Accident | 5200 VICKERY BLVD | https:// goo.gl/gPDdPG | EN11 | 080032 | 01:18 | A";;;;"1066591821155848193";https://twitter.com/dfrtraffic/status/1066591821155848193
dpdcentral;2018-11-25 01:16;0;0;"Central Division responding to '7X - Major Accident ' at 3800 blk Grand Ave | Beat 115 | https:// goo.gl/lZAHvd | 01:12";;;;"1066591319789731840";https://twitter.com/dpdcentral/status/1066591319789731840
dfrtraffic;2018-11-25 00:48;0;0;"Motor Vehicle Accident | L B J SERV WB / KIRNWOOD DR | https:// goo.gl/ui8UuG | EN49 | 400364 | 00:48 | A";;;;"1066584273954627585";https://twitter.com/dfrtraffic/status/1066584273954627585
dfrtraffic;2018-11-25 00:48;0;0;"Motor Vehicle Accident | E ILLINOIS AVE / MARYLAND AVE | https:// goo.gl/nCkJ9X | EN23 | 330049 | 00:48 | A";;;;"1066584270846586880";https://twitter.com/dfrtraffic/status/1066584270846586880
TotalTrafficDFW;2018-11-25 00:38;0;0;"Closed due to accident in #Dallas on 635 LBJ Fwy EB at Skillman St, stopped traffic back to Forest Ln #DFWTraffic http:// bit.ly/14TuwzZ";;;#Dallas #DFWTraffic;"1066581928697040896";https://twitter.com/TotalTrafficDFW/status/1066581928697040896
dfrtraffic;2018-11-25 00:38;0;0;"Motor Vehicle Accident | E R L Thornton Fwy Eb / St Francis Ave | https:// goo.gl/x09M4f | EN32 | 530040 | 00:38 | A";;;;"1066581755128233984";https://twitter.com/dfrtraffic/status/1066581755128233984
dpdcentral;2018-11-25 00:32;0;0;"Central Division responding to '7X - Major Accident ' at N Fitzhugh Ave / Abbott Ave | Beat 125 | https:// goo.gl/lcvjmr | 00:28";;;;"1066580253860982784";https://twitter.com/dpdcentral/status/1066580253860982784
dpdcentral;2018-11-25 00:32;0;0;"Central Division responding to '7X - Major Accident ' at Commerce St / S Ervay St | Beat 134 | https:// goo.gl/CMiHDp | 00:29";;;;"1066580251298254849";https://twitter.com/dpdcentral/status/1066580251298254849
dpdincidents;2018-11-25 00:32;0;0;"Central Supervisor responding to '7X - Major Accident ' at Commerce St / S Ervay St | Beat 134 | https:// goo.gl/CMiHDp | 00:29";;;;"1066580248718794754";https://twitter.com/dpdincidents/status/1066580248718794754
SouthwestAir;2018-11-25 00:30;0;1;"We can neither confirm nor deny asking the architects to make the center look like Oklahoma. But, happy little accidents are some of the most enjoyable! -Rocky";;;;"1066579884200275968";https://twitter.com/SouthwestAir/status/1066579884200275968
dfrtraffic;2018-11-25 00:28;0;0;"Motor Vehicle Accident | N FITZHUGH AVE / ABBOTT AVE | https:// goo.gl/dnE8DT | EN11 | 110036 | 00:28 | A";;;;"1066579242295549954";https://twitter.com/dfrtraffic/status/1066579242295549954
dfrtraffic;2018-11-25 00:28;0;0;"Motor Vehicle Accident | 3800 Grand Ave | https:// goo.gl/lZAHvd | EN03 | 060044 | 00:28 | A";;;;"1066579239015604224";https://twitter.com/dfrtraffic/status/1066579239015604224
TotalTrafficDFW;2018-11-25 00:21;0;0;"Accident . two right lanes blocked in #Dallas on 635 LBJ Fwy EB at Skillman St, stop and go traffic back to Forest Ln, delay of 3 mins";;;#Dallas;"1066577513676267520";https://twitter.com/TotalTrafficDFW/status/1066577513676267520
TotalTrafficDFW;2018-11-24 23:43;0;0;"Accident . two right lanes blocked in #Dallas on 635 LBJ Fwy EB at Skillman St, stop and go traffic back to Abrams Rd, delay of 4 mins";;;#Dallas;"1066567936993824768";https://twitter.com/TotalTrafficDFW/status/1066567936993824768
TotalTrafficDFW;2018-11-24 23:38;0;0;"Accident , only hov lane getting by in #Dallas on 635 LBJ Fwy EB at Skillman St, stop and go traffic back to Greenville Ave, delay of 6 mins";;;#Dallas;"1066566762429333504";https://twitter.com/TotalTrafficDFW/status/1066566762429333504
dfrtraffic;2018-11-24 23:38;0;0;"Motor Vehicle Accident | 1900 S COCKRELL HILL RD | https:// goo.gl/2VDR6o | EN52 | 520111 | 23:38 | A";;;;"1066566655017250818";https://twitter.com/dfrtraffic/status/1066566655017250818
Axelltoosolid;2018-11-24 23:35;0;0;"Accident on 635 E by skillman hella traffic";;;;"1066566140850315264";https://twitter.com/Axelltoosolid/status/1066566140850315264
Shirokazesan;2018-11-24 23:27;0;7;"It's also worth noting we don't wait for people to get into accidents to start asking them to accept responsibility-- we mandate that they buy insurance. Exposing someone else to serious health risks is not something that should be a private choice to only later be penalized.";;;;"1066563982071353344";https://twitter.com/Shirokazesan/status/1066563982071353344
ElTimboSlice;2018-11-24 23:18;0;0;"I feel like I was excited that I was going to watch a car accident .... then when I finally get to watch the car accident I was sad because someone was injured #TitovsChuck3";;;#TitovsChuck3;"1066561747790823424";https://twitter.com/ElTimboSlice/status/1066561747790823424
dfrtraffic;2018-11-24 23:18;0;0;"Motor Vehicle Accident | MELODY LN / RETAIL COMMONS BLVD | https:// goo.gl/2yYUOX | EN37 | 370043 | 23:18 | A";;;;"1066561629372862464";https://twitter.com/dfrtraffic/status/1066561629372862464
dfrtraffic;2018-11-24 23:18;0;0;"Motor Vehicle Accident | W 12TH ST / S EDGEFIELD AVE | https:// goo.gl/GqhO6G | EN14 | 140016 | 23:18 | A";;;;"1066561626382336000";https://twitter.com/dfrtraffic/status/1066561626382336000
TotalTrafficDFW;2018-11-24 23:14;0;0;"Accident , only hov lane getting by in #Dallas on 635 LBJ Fwy EB at Skillman St, stop and go traffic back to Forest Ln, delay of 3 mins";;;#Dallas;"1066560774288678912";https://twitter.com/TotalTrafficDFW/status/1066560774288678912
dfrtraffic;2018-11-24 22:58;0;0;"Motor Vehicle Accident | L B J Fwy Eb / Abrams Rd | https:// goo.gl/VP68rv | EN28 | 570118 | 22:58 | A";;;;"1066556588293410817";https://twitter.com/dfrtraffic/status/1066556588293410817
2fawncrew;2018-11-24 22:44;0;0;"@DallasPD My husband was involved in a hit and run on I-30-- was sideswiped. When he called non-emergency number they said to go on http:// dallaspolice.net to file a report since he left the scene. The Accident Report link is broken. Please advise.";;@DallasPD;;"1066553120522731520";https://twitter.com/2fawncrew/status/1066553120522731520
dfrtraffic;2018-11-24 22:38;0;0;"Motor Vehicle Accident | Walnut Hill Ln / Skillman St | https:// goo.gl/4Xv9vQ | EN28 | 570010 | 22:38 | A";;;;"1066551560119808001";https://twitter.com/dfrtraffic/status/1066551560119808001
dfrtraffic;2018-11-24 22:38;0;0;"Motor Vehicle Accident | N Masters Dr / Elam Rd | https:// goo.gl/cSkng4 | EN51 | 510176 | 22:38 | A";;;;"1066551557188022272";https://twitter.com/dfrtraffic/status/1066551557188022272
BLifeUptown;2018-11-24 22:31;0;0;"Rollover Accident (Denton County) http:// bubly.us/1XEte";;;;"1066549932331544576";https://twitter.com/BLifeUptown/status/1066549932331544576
dpdincidents;2018-11-24 22:26;0;0;"Southwest Supervisor responding to '7X - Major Accident ' at W Jefferson Blvd / S Westmoreland Rd | Beat 441 | https:// goo.gl/VQEYJS | 22:21";;;;"1066548538299973633";https://twitter.com/dpdincidents/status/1066548538299973633
immlass;2018-11-24 22:22;2;8;"Teeth are part of your body! It’s an accident of history that dentistry isn’t part of the standard specialties of western medicine. https:// twitter.com/mssinenomine/s tatus/1066448774090747904 …";;;;"1066547584347590656";https://twitter.com/immlass/status/1066547584347590656
dfrtraffic;2018-11-24 22:18;0;0;"Motor Vehicle Accident | SKILLMAN ST / WALNUT HILL LN | https:// goo.gl/Wmyc22 | EN57 | 570010 | 22:18 | A";;;;"1066546524983709702";https://twitter.com/dfrtraffic/status/1066546524983709702
